"","iphone","iphonedisunc","samsungperpos","samsungcampos","samsungperneg","samsungcamneg","iphonecamunc","ios","htcperneg","googleandroid","iphonecamneg","samsungdisneg","samsungperunc","samsungdispos","iphonedisneg","googleperneg","googleperpos","htccamunc","samsunggalaxy","iphonedispos","iphoneperpos","htcphone","samsungcamunc","htccamneg","iphonecampos","htcdisneg","htcdisunc","googleperunc","samsungdisunc","htcdispos","htccampos","iphoneperunc","iphoneperneg","sonyxperia","htcperpos","htcperunc","iphonesentiment"
"707",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"708",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"709",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"710",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"711",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"712",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"713",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"714",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"715",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"716",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"717",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"718",11,1,3,3,5,5,4,0,5,2,5,5,1,3,5,5,3,4,1,3,3,1,4,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"719",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"720",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"negative"
"721",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"722",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"723",11,1,3,3,5,5,4,0,5,2,5,5,1,3,5,5,3,4,1,3,3,1,4,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"724",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"725",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"726",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"727",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"728",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"729",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"730",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"731",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"732",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"733",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"734",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"735",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"736",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"737",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"738",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"739",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"740",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"741",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"742",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"743",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"744",8,2,0,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,0,5,7,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,"negative"
"745",7,3,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,"negative"
"746",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"747",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"negative"
"748",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"749",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"750",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"751",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"752",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"753",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"754",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"755",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"756",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"757",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"758",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"759",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"760",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"761",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"762",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"763",21,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"764",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"765",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"766",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"767",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"768",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"769",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"770",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"771",11,1,3,3,5,5,1,0,5,2,5,5,1,3,5,5,3,1,1,3,3,1,1,5,3,5,1,1,1,3,3,1,5,0,3,1,"negative"
"772",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative"
"773",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"774",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"775",3,1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,2,5,0,0,0,2,0,0,0,0,0,0,4,9,1,0,0,"neutral"
"776",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"777",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"778",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"779",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"neutral"
"780",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"781",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"782",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"783",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"784",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"785",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"786",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"787",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"788",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"789",3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,"neutral"
"790",4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"791",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"792",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"793",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"794",4,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,"neutral"
"795",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"neutral"
"796",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"797",6,3,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,"neutral"
"798",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"799",3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,"neutral"
"800",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"801",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"802",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"803",8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"804",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"805",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"806",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"807",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"808",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"809",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"810",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"811",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"812",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"813",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"814",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"815",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"816",3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"817",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"818",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"819",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"820",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"821",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"822",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"823",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"824",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"825",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"826",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"827",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"828",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"829",3,7,0,0,0,0,2,0,1,1,2,0,0,0,3,1,0,2,0,10,0,2,0,2,1,3,7,1,0,10,1,1,1,0,0,1,"neutral"
"830",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"831",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"832",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"neutral"
"833",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"834",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"835",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"836",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"neutral"
"837",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"838",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"839",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"840",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"841",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"842",3,11,0,0,0,0,11,0,8,0,9,0,0,0,9,0,0,11,0,11,11,1,0,9,15,9,11,0,0,11,15,11,8,0,11,11,"neutral"
"843",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"844",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"845",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"846",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"847",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"848",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"849",7,3,0,0,0,0,3,0,1,0,3,0,0,0,3,0,0,3,0,3,1,1,0,3,3,3,3,0,0,3,3,1,1,0,1,1,"neutral"
"850",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"851",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"neutral"
"852",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"853",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"854",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"neutral"
"855",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"856",6,3,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,"neutral"
"857",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"858",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"859",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"860",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"861",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"862",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"863",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"864",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"865",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"866",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"867",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"868",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"869",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"870",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"871",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"872",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"873",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"874",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"875",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
"876",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neutral"
